id,ts_utc,rsu_id,rsu_position_x,rsu_position_y,vehicle_id,speed,battery_charge,battery_capacity,battery_percentage,sim_time,collection_timestamp,rsu_received_at
416,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.385771784903482,1159.74,2500.0,46.3896,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
417,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.6320530175883325,906.74,2000.0,45.336999999999996,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
418,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,5.129186503216311,1343.97,3000.0,44.799,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
419,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.53947064650245,1164.69,2500.0,46.5876,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
420,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.460742640630342,912.79,2000.0,45.6395,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
421,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,8.712584079660695,17325.74,35000.0,49.502114285714285,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
724,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Electric_Rickshaw_V8,7.4077565514901655,1154.18,2500.0,46.1672,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
725,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Small_Easybike_V12,7.7107911483338105,900.97,2000.0,45.048500000000004,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
726,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Easybike_ER-02B,7.928395764193866,1401.04,3000.0,46.70133333333333,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
727,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.580670113530942,1159.76,2500.0,46.3904,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
728,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.562645571161993,906.94,2000.0,45.347,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
729,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.7302058196439845,1407.97,3000.0,46.93233333333334,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
730,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.360988988513127,1165.89,2500.0,46.635600000000004,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
731,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.599051901693456,912.86,2000.0,45.643,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
305,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.462045174064115,1153.48,2500.0,46.1392,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
306,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.43641875541769,901.72,2000.0,45.086000000000006,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
307,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.569306305116043,1153.18,2500.0,46.1272,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
308,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.5111573813203725,901.59,2000.0,45.0795,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
309,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.938550914157906,1401.15,3000.0,46.705000000000005,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
310,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Electric_Rickshaw_V8,7.772465742514469,1157.58,2500.0,46.3032,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
511,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Small_Easybike_V12,7.702938913921826,906.06,2000.0,45.303,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
512,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Electric_Rickshaw_V8,7.305691536255181,1153.4,2500.0,46.136,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
513,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_8_Small_Easybike_V12,7.744355966425501,900.06,2000.0,45.003,181.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
153,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Easybike_ER-02B,13.493247930519283,1248.81,3000.0,41.626999999999995,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
422,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,8.349806681275368,1320.1,3000.0,44.00333333333333,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
423,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.730687713106163,1147.31,2500.0,45.8924,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
424,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.730073976186104,895.83,2000.0,44.7915,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
425,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,8.182784408563748,1329.57,3000.0,44.318999999999996,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
426,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.377464684396982,1154.98,2500.0,46.199200000000005,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
427,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.699218833791092,901.59,2000.0,45.0795,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
428,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,7.123191521814467,1334.54,3000.0,44.48466666666667,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
429,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.776094843023457,1158.84,2500.0,46.35359999999999,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
430,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.6817845533089715,907.04,2000.0,45.352,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
431,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,7.86902055467985,17324.49,35000.0,49.498542857142866,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
732,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Electric_Rickshaw_V8,7.523958580307663,1148.89,2500.0,45.955600000000004,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
733,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Small_Easybike_V12,7.478112237150781,896.99,2000.0,44.8495,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
734,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Easybike_ER-02B,7.47320262381858,1398.08,3000.0,46.602666666666664,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
735,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.335564870592207,1155.82,2500.0,46.2328,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
736,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.723495598738082,901.34,2000.0,45.067,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
737,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.803947747259272,1402.64,3000.0,46.75466666666667,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
738,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.389829236171209,1160.89,2500.0,46.43560000000001,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
739,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.591517352354713,908.04,2000.0,45.402,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
514,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.7772491492517295,1147.37,2500.0,45.8948,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
515,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.489614716237411,896.68,2000.0,44.833999999999996,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
516,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.774765074690804,1147.4,2500.0,45.896,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
517,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.6334903529798614,896.14,2000.0,44.806999999999995,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
518,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.498508923986222,1397.92,3000.0,46.59733333333334,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
519,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Electric_Rickshaw_V8,7.391820593476296,1154.28,2500.0,46.1712,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
520,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Small_Easybike_V12,7.414941056137905,902.38,2000.0,45.119,191.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
154,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Easybike_ER-02B,13.869293015543372,1234.68,3000.0,41.156000000000006,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
432,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,13.707704678620212,1279.23,3000.0,42.641,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
433,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.695779448579997,1142.52,2500.0,45.700799999999994,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
434,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.678607769864612,891.19,2000.0,44.5595,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
435,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.734951175671675,1295.53,3000.0,43.18433333333333,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
436,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.499084410113283,1149.62,2500.0,45.9848,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
437,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.486139626796358,897.56,2000.0,44.87799999999999,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
438,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.773355888816559,1296.77,3000.0,43.22566666666667,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
439,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.608716517542489,1154.6,2500.0,46.184,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
440,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.473378154421225,902.9,2000.0,45.144999999999996,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
441,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.628104207199067,17282.96,35000.0,49.379885714285706,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
740,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Electric_Rickshaw_V8,7.66176092132926,1143.4,2500.0,45.736000000000004,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
741,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_10_Small_Easybike_V12,7.6384696244215595,891.48,2000.0,44.574000000000005,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
742,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Easybike_ER-02B,7.66271813564914,1392.28,3000.0,46.40933333333333,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
743,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.474993965793401,1150.45,2500.0,46.018,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
744,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.725493050850928,896.41,2000.0,44.820499999999996,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
745,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.304161622299162,1399.75,3000.0,46.65833333333333,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
746,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.53759751314763,1155.47,2500.0,46.2188,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
747,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.521379675571807,903.52,2000.0,45.176,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
521,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.386877433485352,1144.02,2500.0,45.7608,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
522,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.386708513456397,892.21,2000.0,44.6105,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
523,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.759095295770094,1142.58,2500.0,45.7032,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
524,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.553941896506585,891.56,2000.0,44.577999999999996,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
525,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.504549082663189,1392.93,3000.0,46.431,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
526,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Electric_Rickshaw_V8,7.515995097318664,1148.9,2500.0,45.956,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
527,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Small_Easybike_V12,7.436062872032635,897.53,2000.0,44.8765,201.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
361,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Easybike_ER-02B,13.746533613046632,1224.1,3000.0,40.80333333333333,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
362,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Electric_Rickshaw_V8,7.6161165461828935,1138.71,2500.0,45.5484,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
363,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Small_Easybike_V12,7.647906184284948,886.59,2000.0,44.329499999999996,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
364,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Easybike_ER-02B,7.362800731787118,1388.49,3000.0,46.283,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
442,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,13.796113483468071,1267.2,3000.0,42.24,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
443,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.633678127168678,1137.93,2500.0,45.5172,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
444,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.396661254898645,887.45,2000.0,44.3725,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
445,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.482405568278999,1287.41,3000.0,42.913666666666664,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
446,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.569846365223639,1144.48,2500.0,45.7792,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
447,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.329589885631576,893.2,2000.0,44.66,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
448,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.948351395115287,1285.3,3000.0,42.843333333333334,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
449,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.4234098642785105,1150.51,2500.0,46.0204,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
450,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.4354804007755595,898.15,2000.0,44.9075,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
451,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.667783773480915,17271.54,35000.0,49.347257142857146,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
748,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Electric_Rickshaw_V8,7.5658209364349025,1145.17,2500.0,45.8068,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
749,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_12_Small_Easybike_V12,7.708458643960767,891.67,2000.0,44.5835,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
750,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Easybike_ER-02B,7.58919258350609,1393.64,3000.0,46.454666666666675,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
751,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.770247945999727,1149.63,2500.0,45.985200000000006,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
752,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.355621498865076,899.36,2000.0,44.968,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
528,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.755193750695326,1137.64,2500.0,45.5056,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
529,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.497692996724509,886.9,2000.0,44.345,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
530,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.38023285204079,1139.25,2500.0,45.57,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
531,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.615871886927635,886.39,2000.0,44.3195,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
532,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.483191613004536,1388.02,3000.0,46.26733333333333,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
533,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Electric_Rickshaw_V8,7.542200725032017,1144.0,2500.0,45.76,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
534,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Small_Easybike_V12,7.740034415707924,891.45,2000.0,44.572500000000005,211.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
365,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Electric_Rickshaw_V8,7.41342791388277,1134.64,2500.0,45.385600000000004,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
366,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Small_Easybike_V12,7.605665330630727,881.92,2000.0,44.096,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
367,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Easybike_ER-02B,7.7975587295049,1381.63,3000.0,46.05433333333334,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
368,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Electric_Rickshaw_V8,7.383269004961476,1141.06,2500.0,45.6424,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
369,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_12_Small_Easybike_V12,7.649955201051198,887.01,2000.0,44.3505,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
370,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_9_Easybike_ER-02B,7.522649523582359,1388.97,3000.0,46.299,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
452,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Easybike_ER-02B,13.702360826404766,1256.53,3000.0,41.88433333333334,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
453,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Electric_Rickshaw_V8,7.420934767550789,1133.87,2500.0,45.3548,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
454,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_1_Small_Easybike_V12,7.56909437393304,881.89,2000.0,44.0945,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
455,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Easybike_ER-02B,12.851616880662412,1274.96,3000.0,42.498666666666665,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
456,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Electric_Rickshaw_V8,7.606721471152269,1139.42,2500.0,45.5768,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
457,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_3_Small_Easybike_V12,7.493712478638627,887.86,2000.0,44.393,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
458,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Easybike_ER-02B,12.94442826570853,1275.3,3000.0,42.51,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
459,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Electric_Rickshaw_V8,7.688508350839839,1144.54,2500.0,45.7816,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
460,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_5_Small_Easybike_V12,7.643187254406512,892.48,2000.0,44.624,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
661,2025-11-15T23:35:52Z,RSU_Dhormotola,-194.59,27.16,t_Default_EV,13.673537878762,17260.16,35000.0,49.31474285714286,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
753,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Electric_Rickshaw_V8,7.455177850062028,1146.01,2500.0,45.840399999999995,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
754,2025-11-15T23:35:52Z,RSU_Doratana,-44.04,49.98,t_9_Small_Easybike_V12,7.28622488593217,894.77,2000.0,44.738499999999995,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
535,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Electric_Rickshaw_V8,7.3154725553188475,1134.51,2500.0,45.3804,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
536,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_11_Small_Easybike_V12,7.525993435615674,881.87,2000.0,44.0935,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
537,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Electric_Rickshaw_V8,7.604996594688855,1133.48,2500.0,45.339200000000005,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
538,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_2_Small_Easybike_V12,7.34592360069044,882.49,2000.0,44.1245,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
539,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Easybike_ER-02B,7.899420066980966,1381.38,3000.0,46.04600000000001,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
540,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Electric_Rickshaw_V8,7.722204641294666,1138.33,2500.0,45.533199999999994,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
541,2025-11-15T23:35:52Z,RSU_NewMarket,2.93,170.72,t_6_Small_Easybike_V12,7.517115692929365,887.47,2000.0,44.3735,221.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
371,2025-11-15T23:35:52Z,RSU_Chachra,-165.47,-199.59,t_10_Electric_Rickshaw_V8,7.514313089633361,1129.39,2500.0,45.1756,231.0,2025-11-15T23:35:52Z,2025-11-15T23:35:52Z
